Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-balance,19,95,912
fan-balance,-1,158,1146
fan-balance,-132,99,1158
fan-balance,-11,1,894
fan-balance,119,-19,964
fan-balance,80,-187,1158
fan-balance,101,-95,1181
fan-balance,31,101,855
fan-balance,-5,154,1113
fan-balance,-87,87,1099
fan-balance,-29,64,908
fan-balance,115,-160,1130
fan-balance,91,-109,923
fan-balance,7,5,1105
fan-balance,33,101,759
fan-balance,0,152,1117
fan-balance,-58,101,1035
fan-balance,-46,117,923
fan-balance,134,-414,1572
fan-balance,74,-148,1015
fan-balance,68,-76,1154
fan-balance,25,103,904
fan-balance,-19,138,1048
fan-balance,-109,93,1113
fan-balance,-25,42,892
fan-balance,103,-82,1019
fan-balance,83,-199,1216
fan-balance,119,-95,1179
fan-balance,31,113,791
fan-balance,0,154,1115
fan-balance,-74,97,1050
fan-balance,-27,101,904
fan-balance,148,-265,1312
fan-balance,80,-132,960
fan-balance,25,-21,1140
fan-balance,5,93,917
fan-balance,-1,156,1146
fan-balance,-128,101,1173
fan-balance,-54,134,933
fan-balance,169,-449,1714
fan-balance,78,-175,1107
fan-balance,76,-99,1146
fan-balance,25,105,884
fan-balance,-13,146,1083
fan-balance,-158,87,1144
fan-balance,1,-78,951
fan-balance,107,-128,1070
fan-balance,93,-109,921
fan-balance,19,52,1103
fan-balance,29,95,765
fan-balance,1,156,1128
fan-balance,-62,95,1029
fan-balance,-46,111,933
fan-balance,140,-369,1484
fan-balance,72,-154,1001
fan-balance,48,-54,1154
fan-balance,23,91,898
fan-balance,-7,156,1164
fan-balance,-117,83,1125
fan-balance,-11,29,882
fan-balance,115,-60,1009
fan-balance,80,-191,1195
fan-balance,15,109,1101
fan-balance,0,80,933
fan-balance,-1,158,1123
fan-balance,-72,89,1048
fan-balance,-27,89,917
fan-balance,138,-203,1218
fan-balance,80,-107,917
fan-balance,11,-15,1126
fan-balance,0,78,910
fan-balance,-1,154,1136
fan-balance,-48,113,1033
fan-balance,-62,123,949
fan-balance,158,-490,1728
fan-balance,82,-175,1093
fan-balance,62,-93,1183
fan-balance,27,105,871
fan-balance,-3,152,1152
fan-balance,-91,93,1101
fan-balance,-27,48,884
fan-balance,109,-138,1080
fan-balance,87,-105,929
fan-balance,5,46,1119
fan-balance,0,76,929
fan-balance,-7,146,1027
fan-balance,-54,97,1023
fan-balance,-39,101,927
fan-balance,140,-330,1410
fan-balance,74,-134,976
fan-balance,48,-44,1132
fan-balance,13,93,912
fan-balance,-1,152,1134
fan-balance,-113,91,1136
fan-balance,-15,13,890
fan-balance,160,-462,1759
fan-balance,78,-195,1193
fan-balance,103,-95,1181
fan-balance,31,101,814
fan-balance,-1,156,1134
fan-balance,-66,89,1041
fan-balance,-41,82,908
fan-balance,142,-257,1296
fan-balance,144,-166,1041
fan-balance,48,164,873
fan-balance,1,85,910
fan-balance,-3,164,1164
fan-balance,-39,113,1017
fan-balance,-48,134,929
fan-balance,158,-474,1746
fan-balance,72,-181,1109
fan-balance,80,-72,1167
fan-balance,19,99,857
fan-balance,-7,148,1130
fan-balance,-87,93,1099
fan-balance,-25,50,898
fan-balance,101,-119,1062
fan-balance,97,-107,914
fan-balance,117,-89,1160
fan-balance,33,97,781
fan-balance,-1,156,1119
fan-balance,-60,103,1027
fan-balance,-42,89,919
fan-balance,107,-52,912
fan-balance,146,-166,1027
fan-balance,52,-25,1160
fan-balance,13,87,896
fan-balance,-3,150,1166
fan-balance,-121,82,1138
fan-balance,-9,11,892
fan-balance,167,-476,1769
fan-balance,82,-189,1167
fan-balance,101,-91,1175
fan-balance,33,101,839
fan-balance,-1,146,1130
fan-balance,-78,91,1068
fan-balance,-27,72,892
fan-balance,128,-197,1195
fan-balance,85,-117,927
fan-balance,13,7,1121
fan-balance,1,76,919
fan-balance,0,150,1115
fan-balance,-48,113,1013
fan-balance,-46,119,935
fan-balance,115,-23,937
fan-balance,74,-169,1060
fan-balance,70,-60,1150
fan-balance,17,93,894
fan-balance,-5,150,1148
fan-balance,-91,93,1115
fan-balance,-19,29,876
fan-balance,101,-87,1025
fan-balance,105,-117,957
fan-balance,115,-83,1164
fan-balance,35,105,816
fan-balance,0,144,1099
fan-balance,-62,99,1050
fan-balance,-33,87,894
fan-balance,142,-281,1347
fan-balance,72,-130,960
fan-balance,37,-15,1134
fan-balance,3,82,925
fan-balance,-1,152,1148
fan-balance,-117,93,1154
fan-balance,-15,-11,890
fan-balance,115,-9,957
fan-balance,126,-138,986
fan-balance,21,134,1031
fan-balance,27,97,855
fan-balance,-5,146,1148
fan-balance,-85,91,1095
fan-balance,-21,50,873
fan-balance,109,-142,1101
fan-balance,93,-117,935
fan-balance,9,52,1128
fan-balance,0,68,941
fan-balance,0,144,1103
fan-balance,-60,97,1029
fan-balance,-41,103,917
fan-balance,128,-359,1494
fan-balance,76,-148,1007
fan-balance,54,-39,1132
fan-balance,9,87,900
fan-balance,0,160,1144
fan-balance,-152,87,1105
fan-balance,1,-95,972
fan-balance,109,-35,1005
fan-balance,115,-140,980
fan-balance,95,-89,1167
fan-balance,21,97,833
fan-balance,-5,150,1150
fan-balance,-78,93,1066
fan-balance,-19,70,884
fan-balance,126,-187,1171
fan-balance,80,-121,949
fan-balance,11,5,1126
fan-balance,0,76,937
fan-balance,-7,144,1138
fan-balance,-136,97,1175
fan-balance,-42,113,925
fan-balance,134,-431,1617
fan-balance,74,-156,1050
fan-balance,68,-50,1148
fan-balance,17,99,892
fan-balance,-3,156,1144
fan-balance,-173,76,1138
fan-balance,3,-80,947
fan-balance,23,-126,867
fan-balance,111,-117,960
fan-balance,3,83,1089
fan-balance,33,99,800
fan-balance,1,148,1134
fan-balance,-62,95,1042
fan-balance,-41,66,896
fan-balance,140,-279,1326
fan-balance,78,-142,978
fan-balance,27,-11,1140
fan-balance,0,80,917
fan-balance,-3,154,1152
fan-balance,-123,103,1183
fan-balance,-15,-15,892
fan-balance,113,-11,949
fan-balance,76,-177,1107
fan-balance,91,-64,1152
fan-balance,21,89,865
fan-balance,-9,134,1076
fan-balance,-183,74,1169
fan-balance,3,-72,941
fan-balance,42,-126,843
fan-balance,95,-121,945
fan-balance,-1,50,1121
fan-balance,0,76,935
fan-balance,-7,142,1136
fan-balance,-158,83,1185
fan-balance,-33,107,919
fan-balance,140,-328,1431
fan-balance,78,-134,966
fan-balance,52,-29,1144
fan-balance,7,82,898
fan-balance,-1,150,1142
fan-balance,-111,105,1142
fan-balance,-15,5,902
fan-balance,107,-17,964
fan-balance,121,-150,976
fan-balance,23,126,1056
fan-balance,17,166,1091
fan-balance,-15,144,1044
fan-balance,-156,82,1148
fan-balance,0,-64,953
fan-balance,113,-148,1097
fan-balance,91,-111,951
fan-balance,7,41,1123
fan-balance,1,74,923
fan-balance,-5,142,1136
fan-balance,-125,101,1185
fan-balance,-5,-29,902
fan-balance,107,-35,914
fan-balance,76,-152,1019
fan-balance,58,-46,1150
fan-balance,13,78,888
fan-balance,-1,154,1144
fan-balance,-113,97,1150
fan-balance,-9,9,871
fan-balance,111,-31,994
fan-balance,111,-134,980
fan-balance,3,111,1076
fan-balance,13,173,1103
fan-balance,-15,142,1019
fan-balance,-154,80,1183
fan-balance,-21,74,888
fan-balance,119,-181,1173
fan-balance,82,-113,937
fan-balance,25,15,1121
fan-balance,0,72,921
fan-balance,-1,142,1113
fan-balance,-119,103,1179
fan-balance,-11,-31,910
fan-balance,111,-37,921
fan-balance,132,-158,1021
fan-balance,42,154,970
fan-balance,19,89,875
fan-balance,0,154,1171
fan-balance,-97,93,1138
fan-balance,-27,15,884
fan-balance,101,-74,1017
fan-balance,109,-125,957
fan-balance,44,123,699
fan-balance,17,175,1113
fan-balance,-7,150,1029
fan-balance,-105,107,1017
fan-balance,1,-46,927
fan-balance,136,-232,1271
fan-balance,85,-138,984
fan-balance,25,-7,1134
fan-balance,0,74,919
fan-balance,-3,144,1123
fan-balance,-125,103,1191
fan-balance,-5,-23,900
fan-balance,109,-27,947
fan-balance,128,-162,1015
fan-balance,27,152,1000
fan-balance,5,111,1017
fan-balance,-11,123,1046
fan-balance,-91,109,1119
fan-balance,-29,23,892
fan-balance,103,-80,1023
fan-balance,117,-152,1068
fan-balance,29,91,792
fan-balance,25,177,1113
fan-balance,-11,150,1019
fan-balance,-160,85,1205
fan-balance,-3,-37,916
fan-balance,99,-56,878
fan-balance,146,-164,1037
fan-balance,42,-11,1162
fan-balance,3,74,902
fan-balance,-1,156,1130
fan-balance,-126,97,1156
fan-balance,-17,-15,902
fan-balance,109,-25,947
fan-balance,130,-154,1007
fan-balance,31,142,1027
fan-balance,5,95,982
fan-balance,-13,128,1056
fan-balance,-160,83,1144
fan-balance,0,-76,964
fan-balance,103,-80,1023
fan-balance,111,-167,1080
fan-balance,41,123,732
fan-balance,27,162,1091
fan-balance,-11,140,1117
fan-balance,-132,99,1179
fan-balance,-5,-37,927
fan-balance,107,-52,896
fan-balance,142,-166,1023
fan-balance,41,152,892
fan-balance,11,130,1066
fan-balance,-5,154,1134
fan-balance,-99,115,1166
fan-balance,-19,-5,900
fan-balance,107,-23,966
fan-balance,121,-142,994
fan-balance,19,126,1033
fan-balance,1,93,994
fan-balance,-5,138,1078
fan-balance,-154,78,1150
fan-balance,0,-64,951
fan-balance,39,-115,830
fan-balance,119,-175,1072
fan-balance,46,136,765
fan-balance,1,68,939
fan-balance,-7,146,1126
fan-balance,-121,101,1160
fan-balance,-13,-31,917
fan-balance,103,-41,910
fan-balance,134,-164,1025
fan-balance,37,152,939
fan-balance,15,128,1048
fan-balance,-7,134,1044
fan-balance,-158,83,1115
fan-balance,-17,7,890
fan-balance,107,-48,1009
fan-balance,117,-136,996
fan-balance,9,105,1066
fan-balance,0,85,970
fan-balance,-7,138,1095
fan-balance,-150,83,1167
fan-balance,0,-48,955
fan-balance,74,-119,949
fan-balance,119,-101,1148
fan-balance,25,91,734
fan-balance,15,150,1082
fan-balance,-1,144,1128
fan-balance,-113,107,1173
fan-balance,-11,-19,910
fan-balance,107,-35,945
fan-balance,132,-162,1023
fan-balance,31,144,980
fan-balance,7,105,994
fan-balance,-7,142,1072
fan-balance,-156,83,1136
fan-balance,0,-76,949
fan-balance,29,-123,824
fan-balance,101,-125,964
fan-balance,7,70,1109
fan-balance,0,76,941
fan-balance,-7,138,1121
fan-balance,-134,91,1187
fan-balance,33,-236,1355
fan-balance,89,-64,876
fan-balance,113,-97,1144
fan-balance,42,97,699
fan-balance,11,136,1046
fan-balance,-7,144,1037
fan-balance,-148,82,1121
fan-balance,-11,-13,892
fan-balance,105,-13,958
fan-balance,123,-148,1007
fan-balance,17,125,1035
fan-balance,1,93,988
fan-balance,-11,138,1078
fan-balance,-136,89,1162
fan-balance,0,-64,953
fan-balance,39,-121,832
fan-balance,128,-160,1074
fan-balance,44,126,750
fan-balance,0,78,931
fan-balance,-9,140,1119
fan-balance,-119,97,1173
fan-balance,23,-197,1228
fan-balance,29,-167,1123
fan-balance,138,-166,1042
fan-balance,29,152,904
fan-balance,9,119,1017
fan-balance,-9,128,1033
fan-balance,-156,83,1121
fan-balance,1,-87,964
fan-balance,19,-128,896
fan-balance,115,-140,998
fan-balance,19,111,1062
fan-balance,0,82,974
fan-balance,-9,138,1078
fan-balance,-140,91,1167
fan-balance,0,-50,945
fan-balance,54,-99,857
fan-balance,136,-164,1056
fan-balance,46,136,796
fan-balance,17,152,1068
fan-balance,-11,150,1044
fan-balance,-39,99,923
fan-balance,11,-144,1074
fan-balance,19,-152,1025
fan-balance,136,-166,1019
fan-balance,23,152,974
fan-balance,7,109,1019
fan-balance,-5,138,1054
fan-balance,-154,85,1146
fan-balance,0,-72,949
fan-balance,27,-117,830
fan-balance,115,-154,1072
fan-balance,41,119,714
fan-balance,0,78,955
fan-balance,-9,132,1103
fan-balance,-126,93,1171
fan-balance,0,-41,929
fan-balance,85,-62,873
fan-balance,138,-162,1042
fan-balance,44,152,863
fan-balance,13,132,1072
fan-balance,-35,119,1019
fan-balance,-144,82,1101
fan-balance,154,-468,1767
fan-balance,9,-132,900
fan-balance,119,-146,1007
fan-balance,13,121,1027
fan-balance,1,87,974
fan-balance,-9,138,1064
fan-balance,-148,76,1185
fan-balance,1,-56,945
fan-balance,48,-109,845
fan-balance,134,-160,1068
fan-balance,44,134,777
fan-balance,13,156,1099
fan-balance,-9,136,1005
fan-balance,-119,99,1185
fan-balance,-13,-33,917
fan-balance,107,-50,919
fan-balance,132,-162,1031
fan-balance,35,146,914
fan-balance,7,125,1031
fan-balance,-23,123,996
fan-balance,-58,119,958
fan-balance,0,-97,960
fan-balance,7,-140,869
fan-balance,117,-130,1080
fan-balance,13,117,1062
fan-balance,0,74,978
fan-balance,-7,130,1080
fan-balance,-138,91,1183
fan-balance,0,-50,933
fan-balance,54,-97,845
fan-balance,125,-162,1048
fan-balance,46,140,810
fan-balance,13,150,1080
fan-balance,-7,150,1025
fan-balance,-121,97,1089
fan-balance,-13,-19,923
fan-balance,115,-23,933
fan-balance,132,-177,1027
fan-balance,25,142,957
fan-balance,11,160,1105
fan-balance,-13,136,1017
fan-balance,-64,115,980
fan-balance,0,-72,964
fan-balance,19,-123,839
fan-balance,123,-160,1089
fan-balance,39,125,724
fan-balance,21,164,1085
fan-balance,-5,142,1099
fan-balance,-126,97,1169
fan-balance,0,-48,931
fan-balance,83,-74,871
fan-balance,142,-160,1027
fan-balance,37,142,843
fan-balance,21,142,1068
fan-balance,-7,150,1033
fan-balance,-130,97,1085
fan-balance,3,-119,1023
fan-balance,19,-142,996
fan-balance,117,-125,1101
fan-balance,41,107,669
fan-balance,17,160,1121
fan-balance,-7,138,1056
fan-balance,-146,87,1144
fan-balance,-1,-68,955
fan-balance,29,-117,826
fan-balance,121,-156,1080
fan-balance,44,123,726
fan-balance,23,166,1097
fan-balance,-5,150,1029
fan-balance,-107,103,1039
fan-balance,0,-44,917
fan-balance,85,-64,865
fan-balance,142,-150,1037
fan-balance,41,144,839
fan-balance,15,142,1076
fan-balance,-3,140,1023
fan-balance,-142,87,1107
fan-balance,0,-105,980
fan-balance,13,-140,939
fan-balance,74,-82,1167
fan-balance,17,82,841
fan-balance,0,160,1130
fan-balance,-3,136,1054
fan-balance,-134,91,1146
fan-balance,1,-66,958
fan-balance,15,-130,857
fan-balance,123,-156,1070
fan-balance,37,126,746
fan-balance,25,164,1103
fan-balance,-3,150,1011
fan-balance,-117,99,1017
fan-balance,42,-246,1367
fan-balance,42,-183,1195
fan-balance,148,-171,1046
fan-balance,44,150,875
fan-balance,13,126,1035
fan-balance,-13,140,1023
fan-balance,-132,85,1101
fan-balance,1,-99,992
fan-balance,80,-177,1103
fan-balance,72,-83,1158
fan-balance,41,105,689
fan-balance,15,166,1113
fan-balance,-15,144,1039
fan-balance,-85,119,990
fan-balance,0,-78,947
fan-balance,25,-115,853
fan-balance,123,-152,1035
fan-balance,44,130,750
fan-balance,15,156,1072
fan-balance,-5,146,1025
fan-balance,-123,95,1066
fan-balance,17,-181,1177
fan-balance,27,-162,1097
fan-balance,121,-111,1117
fan-balance,41,91,664
fan-balance,11,119,1023
fan-balance,-9,128,1046
fan-balance,-140,80,1132
fan-balance,0,-85,962
fan-balance,78,-185,1171
fan-balance,123,-140,1074
fan-balance,23,87,820
fan-balance,19,164,1101
fan-balance,-9,142,1025
fan-balance,-99,107,1009
fan-balance,78,-306,1501
fan-balance,46,-187,1207
fan-balance,128,-156,1035
fan-balance,42,144,816
fan-balance,19,152,1074
fan-balance,-11,146,1042
fan-balance,-136,89,1087
fan-balance,5,-115,1039
fan-balance,15,-156,1029
fan-balance,117,-132,1107
fan-balance,39,95,685
fan-balance,11,158,1103
fan-balance,-19,138,1033
fan-balance,-134,85,1121
fan-balance,156,-402,1718
fan-balance,64,-197,1212
fan-balance,107,-101,1167
fan-balance,23,97,810
fan-balance,23,166,1089
fan-balance,-3,156,1027
fan-balance,-101,101,1037
fan-balance,39,-222,1312
fan-balance,42,-175,1169
fan-balance,128,-107,1125
fan-balance,33,95,710
fan-balance,9,130,1041
fan-balance,-3,138,1031
fan-balance,-138,87,1107
fan-balance,1,-105,992
fan-balance,7,-142,953
fan-balance,113,-128,1082
fan-balance,37,103,689
fan-balance,15,167,1101
fan-balance,-15,140,1015
fan-balance,-27,44,880
fan-balance,103,-146,1103
fan-balance,56,-191,1230
fan-balance,115,-103,1167
fan-balance,42,138,759
fan-balance,19,150,1060
fan-balance,-11,148,1011
fan-balance,-123,93,1068
fan-balance,17,-160,1146
fan-balance,19,-158,1080
fan-balance,103,-117,1111
fan-balance,33,95,675
fan-balance,11,164,1101
fan-balance,-15,140,1015
fan-balance,-146,76,1150
fan-balance,3,-89,964
fan-balance,9,-128,871
fan-balance,111,-150,1082
fan-balance,42,115,703
fan-balance,23,171,1105
fan-balance,-5,148,1031
fan-balance,-41,54,904
fan-balance,130,-230,1257
fan-balance,87,-140,1005
fan-balance,130,-85,1140
fan-balance,33,87,720
fan-balance,15,146,1054
fan-balance,-17,140,1042
fan-balance,-146,82,1095
fan-balance,5,-113,1009
fan-balance,19,-142,990
fan-balance,117,-123,1107
fan-balance,44,95,662
fan-balance,11,166,1111
fan-balance,-15,142,1021
fan-balance,-74,111,974
fan-balance,140,-398,1708
fan-balance,23,-113,851
fan-balance,126,-150,1056
fan-balance,42,121,728
fan-balance,23,160,1085
fan-balance,-52,105,1019
fan-balance,-37,68,912
fan-balance,130,-294,1351
fan-balance,76,-158,1027
fan-balance,117,-87,1130
fan-balance,31,87,689
fan-balance,5,156,1095
fan-balance,-35,115,1033
fan-balance,-140,82,1097
fan-balance,1,-97,974
fan-balance,5,-130,925
fan-balance,113,-134,1076
fan-balance,39,105,687
fan-balance,17,160,1085
fan-balance,-5,148,1029
fan-balance,-80,107,992
fan-balance,103,-349,1607
fan-balance,56,-197,1230
fan-balance,128,-99,1146
fan-balance,37,130,771
fan-balance,-7,146,1134
fan-balance,-115,103,1166
fan-balance,-52,93,923
fan-balance,115,-419,1601
fan-balance,21,-148,1062
fan-balance,123,-101,1113
fan-balance,35,97,669
fan-balance,7,156,1099
fan-balance,-13,130,1013
fan-balance,-52,107,968
fan-balance,148,-416,1730
fan-balance,9,-130,890
fan-balance,109,-138,1068
fan-balance,39,109,705
fan-balance,25,162,1091
fan-balance,-11,152,1031
fan-balance,-99,109,1015
fan-balance,68,-298,1503
fan-balance,41,-183,1197
fan-balance,117,-93,1148
fan-balance,35,87,732
fan-balance,-1,150,1146
fan-balance,-29,117,1007
fan-balance,-44,101,935
fan-balance,3,-126,1058
fan-balance,7,-154,1021
fan-balance,103,-130,1117
fan-balance,37,91,666
fan-balance,13,164,1107
fan-balance,-17,140,1037
fan-balance,-70,113,984
fan-balance,162,-404,1707
fan-balance,70,-193,1201
fan-balance,95,-103,1162
fan-balance,41,115,724
fan-balance,21,160,1095
fan-balance,-7,154,1037
fan-balance,-99,101,1039
fan-balance,33,-234,1328
fan-balance,42,-167,1158
fan-balance,119,-95,1130
fan-balance,0,74,900
fan-balance,-1,154,1152
fan-balance,-91,113,1169
fan-balance,-11,-11,906
fan-balance,1,-91,970
fan-balance,9,-138,927
fan-balance,109,-123,1083
fan-balance,33,97,675
fan-balance,13,166,1107
fan-balance,-15,142,1058
fan-balance,-82,103,990
fan-balance,91,-335,1611
fan-balance,64,-185,1218
fan-balance,119,-91,1160
fan-balance,29,83,750
fan-balance,0,150,1117
fan-balance,-3,140,1033
fan-balance,-117,83,1058
fan-balance,15,-148,1121
fan-balance,23,-148,1066
fan-balance,56,-74,1169
fan-balance,7,121,1052
fan-balance,-1,144,1121
fan-balance,-72,115,1146
fan-balance,-52,109,958
fan-balance,144,-410,1736
fan-balance,68,-199,1189
fan-balance,85,-87,1160
fan-balance,39,113,720
fan-balance,17,162,1103
fan-balance,-3,152,1041
fan-balance,-82,109,1007
fan-balance,93,-318,1558
fan-balance,44,-199,1218
fan-balance,119,-93,1162
fan-balance,21,87,740
fan-balance,0,136,1103
fan-balance,-46,111,1037
fan-balance,-41,95,931
fan-balance,9,-130,1070
fan-balance,13,-148,1027
fan-balance,56,-87,1167
fan-balance,13,82,910
fan-balance,-3,134,1050
fan-balance,-9,138,1029
fan-balance,-58,111,978
fan-balance,142,-380,1705
fan-balance,54,-189,1207
fan-balance,87,-91,1156
fan-balance,21,95,804
fan-balance,0,144,1128
fan-balance,-3,150,1046
fan-balance,-101,99,1035
fan-balance,50,-236,1388
fan-balance,39,-183,1179
fan-balance,115,-95,1125
fan-balance,27,91,720
fan-balance,3,150,1080
fan-balance,-35,121,1019
fan-balance,-42,101,943
fan-balance,144,-447,1726
fan-balance,76,-181,1134
fan-balance,80,-74,1160
fan-balance,21,85,869
fan-balance,13,158,1093
fan-balance,-11,138,1044
fan-balance,-89,103,1000
fan-balance,107,-357,1628
fan-balance,60,-181,1210
fan-balance,115,-89,1160
fan-balance,35,87,755
fan-balance,1,148,1130
fan-balance,-52,105,1027
fan-balance,-35,82,929
fan-balance,15,-169,1179
fan-balance,33,-160,1095
fan-balance,107,-101,1115
fan-balance,33,95,675
fan-balance,13,156,1107
fan-balance,-19,123,1011
fan-balance,-56,113,955
fan-balance,146,-425,1744
fan-balance,111,-136,1001
fan-balance,39,113,701
fan-balance,21,167,1095
fan-balance,-3,140,1132
fan-balance,-56,103,1064
fan-balance,-29,58,896
fan-balance,48,-250,1419
fan-balance,39,-181,1185
fan-balance,121,-83,1128
fan-balance,29,99,714
fan-balance,7,152,1103
fan-balance,-33,113,1027
fan-balance,-39,91,931
fan-balance,128,-435,1699
fan-balance,72,-181,1125
fan-balance,113,-115,1083
fan-balance,31,97,683
fan-balance,21,158,1101
fan-balance,-15,140,1037
fan-balance,-72,109,990
fan-balance,93,-134,1099
fan-balance,54,-177,1208
fan-balance,115,-85,1164
fan-balance,-1,66,953
fan-balance,-1,144,1115
fan-balance,-37,107,1033
fan-balance,-111,91,1058
fan-balance,23,-171,1197
fan-balance,29,-173,1123
fan-balance,103,-91,1119
fan-balance,35,95,689
fan-balance,9,154,1107
fan-balance,-25,123,1023
fan-balance,-52,103,953
fan-balance,156,-439,1732
fan-balance,70,-177,1162
fan-balance,80,-93,1173
fan-balance,27,99,853
fan-balance,11,160,1078
fan-balance,-7,152,1041
fan-balance,-85,99,1013
fan-balance,121,-218,1244
fan-balance,83,-130,994
fan-balance,13,-1,1146
fan-balance,0,68,929
fan-balance,3,144,1101
fan-balance,-35,117,1023
fan-balance,-44,99,939
fan-balance,126,-433,1675
fan-balance,72,-169,1107
fan-balance,105,-113,1085
fan-balance,41,97,660
fan-balance,19,160,1099
fan-balance,-13,134,1033
fan-balance,-82,115,978
fan-balance,113,-375,1664
fan-balance,66,-185,1232
fan-balance,117,-80,1162
fan-balance,23,85,740
fan-balance,0,146,1109
fan-balance,-117,93,1189
fan-balance,-33,80,917
fan-balance,123,-318,1458
fan-balance,31,-179,1144
fan-balance,115,-99,1121
fan-balance,39,87,693
fan-balance,11,162,1128
fan-balance,-29,126,1035
fan-balance,-62,113,933
fan-balance,156,-457,1777
fan-balance,72,-179,1162
fan-balance,95,-95,1189
fan-balance,23,82,822
fan-balance,23,164,1099
fan-balance,-7,148,1046
fan-balance,-87,103,998
fan-balance,52,-255,1445
fan-balance,39,-183,1197
fan-balance,113,-89,1140
fan-balance,29,93,714
fan-balance,1,150,1111
fan-balance,-89,109,1146
fan-balance,-44,91,945
fan-balance,123,-449,1685
fan-balance,11,-142,978
fan-balance,109,-119,1091
fan-balance,39,95,675
fan-balance,19,162,1097
fan-balance,-13,142,1048
fan-balance,-78,105,984
fan-balance,109,-351,1640
fan-balance,46,-187,1212
fan-balance,103,-82,1142
fan-balance,19,87,759
fan-balance,0,142,1099
fan-balance,-35,111,1037
fan-balance,-103,95,1058
fan-balance,21,-179,1224
fan-balance,23,-177,1113
fan-balance,109,-103,1123
fan-balance,29,91,707
fan-balance,-1,142,1136
fan-balance,-82,119,1134
fan-balance,-11,-3,898
fan-balance,101,-15,982
fan-balance,66,-183,1148
fan-balance,74,-85,1179
fan-balance,19,87,847
fan-balance,15,156,1083
fan-balance,-5,146,1027
fan-balance,-78,101,1025
fan-balance,64,-287,1500
fan-balance,44,-181,1201
fan-balance,117,-87,1154
fan-balance,25,83,707
fan-balance,0,152,1117
fan-balance,-35,115,1029
fan-balance,-46,95,935
fan-balance,130,-425,1646
fan-balance,11,-144,1001
fan-balance,107,-115,1083
fan-balance,21,82,871
fan-balance,-5,140,1164
fan-balance,-11,134,1029
fan-balance,-70,105,982
fan-balance,115,-369,1644
fan-balance,56,-189,1216
fan-balance,101,-87,1166
fan-balance,23,89,763
fan-balance,0,146,1125
fan-balance,-39,111,1033
fan-balance,-105,91,1060
fan-balance,19,-166,1191
fan-balance,25,-171,1111
fan-balance,101,-109,1111
fan-balance,31,91,685
fan-balance,15,154,1117
fan-balance,-15,126,1037
fan-balance,-54,107,968
fan-balance,148,-417,1707
fan-balance,60,-191,1175
fan-balance,80,-95,1164
fan-balance,21,93,849
fan-balance,0,138,1119
fan-balance,-1,152,1044
fan-balance,-87,99,1017
fan-balance,52,-271,1431
fan-balance,46,-185,1191
fan-balance,115,-85,1136
fan-balance,23,89,712
fan-balance,7,152,1105
fan-balance,-35,113,1027
fan-balance,-44,99,935
fan-balance,138,-433,1726
fan-balance,15,-136,947
fan-balance,103,-117,1085
fan-balance,37,103,666
fan-balance,13,160,1101
fan-balance,-13,132,1037
fan-balance,-78,107,990
fan-balance,105,-337,1609
fan-balance,46,-195,1218
fan-balance,9,31,1121
fan-balance,0,62,929
fan-balance,-1,132,1119
fan-balance,-37,107,1031
fan-balance,-121,93,1072
fan-balance,13,-144,1134
fan-balance,17,-154,1070
fan-balance,109,-95,1097
fan-balance,33,93,683
fan-balance,9,150,1097
fan-balance,-13,136,1035
fan-balance,-60,111,957
fan-balance,134,-390,1707
fan-balance,72,-185,1203
fan-balance,101,-82,1164
fan-balance,35,115,720
fan-balance,25,152,1091
fan-balance,-5,140,1029
fan-balance,-103,95,1048
fan-balance,39,-220,1337
fan-balance,78,-146,1021
fan-balance,39,-39,1144
fan-balance,25,85,687
fan-balance,-3,150,1154
fan-balance,-27,125,1027
fan-balance,-42,109,945
fan-balance,142,-460,1755
fan-balance,5,-128,876
fan-balance,111,-117,1062
fan-balance,44,109,673
fan-balance,15,162,1087
fan-balance,-13,148,1048
fan-balance,-93,101,1001
fan-balance,66,-285,1509
fan-balance,37,-187,1212
fan-balance,117,-85,1146
fan-balance,25,89,724
fan-balance,3,144,1101
fan-balance,-3,144,1042
fan-balance,-117,91,1087
fan-balance,5,-119,1054
fan-balance,64,-175,1101
fan-balance,64,-52,1158
fan-balance,13,83,884
fan-balance,17,160,1099
fan-balance,-15,142,1042
fan-balance,-68,111,960
fan-balance,117,-361,1662
fan-balance,58,-189,1226
fan-balance,113,-78,1146
fan-balance,39,126,748
fan-balance,21,160,1107
fan-balance,-3,142,1037
fan-balance,-117,83,1060
fan-balance,15,-171,1191
fan-balance,25,-156,1083
fan-balance,107,-93,1109
fan-balance,35,82,664
fan-balance,9,152,1085
fan-balance,-27,125,1035
fan-balance,-58,109,949
fan-balance,146,-414,1730
fan-balance,76,-191,1201
fan-balance,107,-76,1166
fan-balance,39,111,695
fan-balance,13,156,1117
fan-balance,-11,144,1056
fan-balance,-101,95,1001
fan-balance,60,-273,1476
fan-balance,48,-185,1210
fan-balance,119,-80,1130
fan-balance,37,91,710
fan-balance,7,142,1107
fan-balance,-7,142,1046
fan-balance,-144,85,1097
fan-balance,1,-101,996
fan-balance,9,-128,927
fan-balance,99,-121,1068
fan-balance,42,101,677
fan-balance,15,162,1095
fan-balance,-11,144,1041
fan-balance,-85,101,978
fan-balance,42,-95,837
fan-balance,89,-119,976
