Class,bma280_x[mg],bma280_y[mg],bma280_z[mg]
fan-balance,78,-23,884
fan-balance,111,87,994
fan-balance,91,85,789
fan-balance,-109,9,1240
fan-balance,-25,-101,1179
fan-balance,46,-52,886
fan-balance,33,-158,1257
fan-balance,42,-54,830
fan-balance,95,115,949
fan-balance,66,80,755
fan-balance,-46,27,1201
fan-balance,-13,50,1212
fan-balance,-5,-29,912
fan-balance,60,-58,945
fan-balance,56,21,1039
fan-balance,207,-93,902
fan-balance,48,62,1031
fan-balance,-54,27,1242
fan-balance,-1,-99,1187
fan-balance,-13,13,787
fan-balance,-46,-222,1402
fan-balance,66,-3,980
fan-balance,121,82,994
fan-balance,105,89,666
fan-balance,-23,64,1111
fan-balance,-7,-111,1212
fan-balance,3,-31,923
fan-balance,21,-121,1107
fan-balance,62,-39,978
fan-balance,82,70,935
fan-balance,15,35,884
fan-balance,-33,56,1242
fan-balance,-17,-78,1224
fan-balance,48,-101,1289
fan-balance,60,-11,767
fan-balance,11,-126,1031
fan-balance,85,74,966
fan-balance,31,48,816
fan-balance,-11,70,1177
fan-balance,0,-121,1310
fan-balance,41,-93,1185
fan-balance,37,-35,794
fan-balance,31,-87,1042
fan-balance,78,78,990
fan-balance,31,44,783
fan-balance,-5,58,1199
fan-balance,0,-97,1302
fan-balance,29,-48,1076
fan-balance,35,-56,875
fan-balance,91,-29,957
fan-balance,83,76,935
fan-balance,-5,33,982
fan-balance,-15,62,1177
fan-balance,29,-66,943
fan-balance,37,-171,1431
fan-balance,58,-25,751
fan-balance,58,-72,1017
fan-balance,80,80,970
fan-balance,3,33,923
fan-balance,-11,60,1158
fan-balance,0,-136,1230
fan-balance,17,-109,1312
fan-balance,25,-46,779
fan-balance,89,15,919
fan-balance,72,72,824
fan-balance,11,37,894
fan-balance,-3,74,1177
fan-balance,0,-148,1265
fan-balance,48,-113,1300
fan-balance,42,-17,781
fan-balance,99,-15,951
fan-balance,78,83,869
fan-balance,-15,29,1105
fan-balance,-15,-37,1234
fan-balance,33,-35,908
fan-balance,27,-121,1220
fan-balance,41,-37,808
fan-balance,82,-46,974
fan-balance,70,80,925
fan-balance,-5,35,1035
fan-balance,-11,60,1185
fan-balance,1,-107,1119
fan-balance,25,-173,1449
fan-balance,58,-41,787
fan-balance,95,54,919
fan-balance,78,93,765
fan-balance,-35,42,1218
fan-balance,-39,-13,1205
fan-balance,37,-50,914
fan-balance,27,-164,1455
fan-balance,41,-23,734
fan-balance,97,13,910
fan-balance,76,85,816
fan-balance,-13,41,1158
fan-balance,-3,-87,1257
fan-balance,42,-44,960
fan-balance,17,-185,1453
fan-balance,23,-66,898
fan-balance,82,80,927
fan-balance,52,66,732
fan-balance,-27,27,1117
fan-balance,-33,46,1189
fan-balance,13,-87,1027
fan-balance,11,-177,1478
fan-balance,39,-44,863
fan-balance,99,68,919
fan-balance,62,82,728
fan-balance,-33,74,1228
fan-balance,-21,-64,1208
fan-balance,29,-39,914
fan-balance,19,-119,1238
fan-balance,9,-123,1015
fan-balance,111,52,900
fan-balance,52,85,798
fan-balance,-23,68,1197
fan-balance,0,-126,1263
fan-balance,44,-76,1117
fan-balance,25,-154,1314
fan-balance,17,-115,982
fan-balance,89,91,986
fan-balance,70,95,779
fan-balance,-42,50,1218
fan-balance,-1,-117,1269
fan-balance,39,-74,1017
fan-balance,25,-177,1367
fan-balance,33,-95,974
fan-balance,97,103,996
fan-balance,70,91,736
fan-balance,-54,46,1201
fan-balance,0,-107,1210
fan-balance,33,-74,962
fan-balance,41,-105,1013
fan-balance,62,5,1046
fan-balance,95,80,1000
fan-balance,-50,31,1119
fan-balance,-3,37,1193
fan-balance,-9,-164,1244
fan-balance,29,-74,921
fan-balance,44,-130,1109
fan-balance,52,9,1074
fan-balance,95,83,1000
fan-balance,37,85,859
fan-balance,-17,46,1222
fan-balance,-7,-152,1269
fan-balance,25,-107,1150
fan-balance,44,-42,818
fan-balance,46,42,1000
fan-balance,93,85,1011
fan-balance,62,101,806
fan-balance,-31,44,1230
fan-balance,-7,-144,1281
fan-balance,39,-83,1066
fan-balance,46,-44,869
fan-balance,80,1,1003
fan-balance,99,83,966
fan-balance,-93,5,1173
fan-balance,-27,-46,1123
fan-balance,-9,-144,1173
fan-balance,31,-54,1019
fan-balance,37,-76,957
fan-balance,83,-46,992
fan-balance,99,83,986
fan-balance,15,72,978
fan-balance,1,41,1171
fan-balance,-9,-158,1214
fan-balance,21,-160,1310
fan-balance,66,-41,771
fan-balance,80,60,966
fan-balance,117,111,839
fan-balance,-80,-15,1144
fan-balance,1,50,1205
fan-balance,-9,-169,1263
fan-balance,31,-109,1214
fan-balance,48,-33,798
fan-balance,52,56,990
fan-balance,44,87,875
fan-balance,-105,5,1220
fan-balance,-15,-83,1158
fan-balance,5,-111,1056
fan-balance,9,-173,1464
fan-balance,46,-50,841
fan-balance,103,128,986
fan-balance,115,97,927
fan-balance,-39,33,1082
fan-balance,0,39,1125
fan-balance,1,-121,1095
fan-balance,11,-177,1412
fan-balance,56,-44,814
fan-balance,109,89,990
fan-balance,111,119,796
fan-balance,-138,-37,1177
fan-balance,-19,-46,1101
fan-balance,23,-74,906
fan-balance,37,-148,1378
fan-balance,48,-31,777
fan-balance,109,107,998
fan-balance,111,117,835
fan-balance,-111,-27,1148
fan-balance,-19,-23,1091
fan-balance,23,-62,939
fan-balance,7,-175,1406
fan-balance,35,-66,929
fan-balance,103,101,970
fan-balance,95,107,753
fan-balance,-85,31,1222
fan-balance,-31,-9,1117
fan-balance,13,-72,986
fan-balance,19,-156,1462
fan-balance,64,-718,1193
fan-balance,85,132,1085
fan-balance,23,46,638
fan-balance,-1,89,1169
fan-balance,-74,115,1189
fan-balance,-1,13,658
fan-balance,19,-146,1240
fan-balance,64,-72,1189
fan-balance,189,15,806
fan-balance,87,136,500
fan-balance,-140,-31,1380
fan-balance,-130,0,1371
fan-balance,-5,1,636
fan-balance,25,-107,1269
fan-balance,105,27,998
fan-balance,261,103,705
fan-balance,136,181,474
fan-balance,-48,31,1244
fan-balance,-197,-83,1322
fan-balance,-62,-58,923
fan-balance,74,-74,1261
fan-balance,105,29,998
fan-balance,212,107,564
fan-balance,103,169,593
fan-balance,-117,-13,1353
fan-balance,-169,-50,1371
fan-balance,-31,-25,816
fan-balance,17,-80,1076
fan-balance,396,-470,2109
fan-balance,203,123,1396
fan-balance,-80,21,1279
fan-balance,-9,78,996
fan-balance,-140,-23,1365
fan-balance,-9,-1,708
fan-balance,33,-66,1123
fan-balance,87,9,1037
fan-balance,181,42,751
fan-balance,89,169,515
fan-balance,-21,80,1082
fan-balance,-228,-80,1201
fan-balance,-119,-117,1087
fan-balance,19,-27,992
fan-balance,195,-222,1710
fan-balance,248,91,701
fan-balance,125,179,509
fan-balance,-41,50,1183
fan-balance,-224,-99,1283
fan-balance,-83,-78,1005
fan-balance,85,35,955
fan-balance,138,-87,1349
fan-balance,138,15,921
fan-balance,13,58,722
fan-balance,13,78,869
fan-balance,-111,-19,890
fan-balance,-111,-169,1289
fan-balance,23,-64,998
fan-balance,97,-21,1117
fan-balance,152,56,746
fan-balance,37,107,623
fan-balance,15,80,914
fan-balance,-156,-50,1033
fan-balance,-136,-160,1238
fan-balance,54,0,941
fan-balance,367,-382,2025
fan-balance,207,119,1355
fan-balance,-72,19,1164
fan-balance,-7,80,1044
fan-balance,-207,-76,1152
fan-balance,37,-138,1310
fan-balance,89,39,986
fan-balance,220,-205,1025
fan-balance,126,107,939
fan-balance,-52,11,957
fan-balance,-1,56,843
fan-balance,-21,19,697
fan-balance,-13,-173,1369
fan-balance,80,33,972
fan-balance,283,-402,1632
fan-balance,142,39,925
fan-balance,-5,56,798
fan-balance,9,76,876
fan-balance,-29,78,710
fan-balance,-50,-228,1439
fan-balance,91,-1,964
fan-balance,226,-236,1144
fan-balance,152,117,978
fan-balance,-138,-7,1554
fan-balance,-85,9,1283
fan-balance,-82,-101,1162
fan-balance,9,-144,1191
fan-balance,121,-1119,1453
fan-balance,203,177,1246
fan-balance,121,126,810
fan-balance,-29,50,1142
fan-balance,-111,39,1082
fan-balance,-39,17,794
fan-balance,-11,-214,1412
fan-balance,87,-1433,1433
fan-balance,251,296,1333
fan-balance,109,115,937
fan-balance,-33,76,1216
fan-balance,-68,-37,1148
fan-balance,1,-66,968
fan-balance,-42,-203,1294
fan-balance,76,31,908
fan-balance,103,97,1003
fan-balance,128,68,869
fan-balance,-117,0,1294
fan-balance,-25,-115,1187
fan-balance,37,-119,1273
fan-balance,29,-109,1103
fan-balance,152,207,1093
fan-balance,83,121,937
fan-balance,54,80,812
fan-balance,-29,42,1230
fan-balance,25,130,900
fan-balance,31,9,748
fan-balance,23,-126,1236
fan-balance,76,-443,960
fan-balance,150,154,1044
fan-balance,41,82,917
fan-balance,-17,74,1246
fan-balance,-1,-89,1226
fan-balance,0,-7,880
fan-balance,-15,-205,1275
fan-balance,52,15,974
fan-balance,117,85,996
fan-balance,132,54,794
fan-balance,-35,72,1210
fan-balance,0,-109,1101
fan-balance,11,-160,1396
fan-balance,37,-349,1144
fan-balance,125,-220,1017
fan-balance,72,113,1025
fan-balance,0,35,1027
fan-balance,0,93,1138
fan-balance,-80,195,1117
fan-balance,5,-44,1048
fan-balance,21,-107,1107
fan-balance,23,-132,1029
fan-balance,87,138,917
fan-balance,64,85,814
fan-balance,1,78,1070
fan-balance,0,-107,1201
fan-balance,3,-132,1273
fan-balance,25,-48,835
fan-balance,60,76,962
fan-balance,78,80,951
fan-balance,17,64,878
fan-balance,-37,-7,1171
fan-balance,13,-82,1005
fan-balance,33,-121,1269
fan-balance,144,203,796
fan-balance,56,42,867
fan-balance,72,80,919
fan-balance,-15,25,1113
fan-balance,-19,42,1158
fan-balance,-19,-5,921
fan-balance,0,-58,1070
fan-balance,41,-37,863
fan-balance,58,-482,1312
fan-balance,171,173,1166
fan-balance,9,66,1060
fan-balance,-54,37,1052
fan-balance,-5,-66,1216
fan-balance,5,-154,1386
fan-balance,54,-7,386
fan-balance,111,195,931
fan-balance,72,107,1029
fan-balance,-25,42,1242
fan-balance,-37,31,1212
fan-balance,9,-46,826
fan-balance,0,-167,1285
fan-balance,64,-19,849
fan-balance,82,72,994
fan-balance,142,56,953
fan-balance,-138,-64,1210
fan-balance,-17,-25,1076
fan-balance,23,-37,912
fan-balance,13,-166,1371
fan-balance,29,-64,939
fan-balance,80,5,957
fan-balance,48,87,820
fan-balance,-9,50,1095
fan-balance,-17,54,1166
fan-balance,11,-60,1001
fan-balance,9,-183,1417
fan-balance,31,-52,882
fan-balance,105,121,865
fan-balance,50,76,667
fan-balance,1,103,1115
fan-balance,-1,-91,1240
fan-balance,31,-50,931
fan-balance,17,-107,1138
fan-balance,39,-48,843
fan-balance,87,105,955
fan-balance,80,113,712
fan-balance,-31,89,1220
fan-balance,-66,-97,1232
fan-balance,31,-46,912
fan-balance,37,-912,1460
fan-balance,91,130,1134
fan-balance,46,58,888
fan-balance,27,58,691
fan-balance,-42,29,1208
fan-balance,-158,150,1210
fan-balance,-1,-58,1033
fan-balance,1,-175,1353
fan-balance,41,-732,912
fan-balance,164,238,1201
fan-balance,1,39,904
fan-balance,-5,82,1236
fan-balance,-13,60,1306
fan-balance,15,-39,884
fan-balance,21,-87,990
fan-balance,37,23,1044
fan-balance,113,95,994
fan-balance,97,87,804
fan-balance,-64,31,1251
fan-balance,-3,-111,1242
fan-balance,41,-54,964
fan-balance,44,-60,1013
fan-balance,23,-95,1031
fan-balance,85,76,1001
fan-balance,29,66,914
fan-balance,-5,54,1173
fan-balance,0,-117,1253
fan-balance,39,-37,916
fan-balance,37,-95,1125
fan-balance,142,189,908
fan-balance,27,48,820
fan-balance,-33,15,929
fan-balance,66,125,675
fan-balance,15,31,1041
fan-balance,9,-125,1355
fan-balance,54,-11,779
fan-balance,103,-1,949
fan-balance,183,103,750
fan-balance,-3,89,835
fan-balance,-97,13,1322
fan-balance,-136,-113,1300
fan-balance,-23,-17,902
fan-balance,46,-9,886
fan-balance,97,19,1068
fan-balance,132,89,785
fan-balance,23,82,689
fan-balance,7,83,970
fan-balance,-142,-41,962
fan-balance,-142,-177,1273
fan-balance,72,25,974
fan-balance,95,7,1056
fan-balance,179,117,1347
fan-balance,-93,17,1330
fan-balance,-37,25,1017
fan-balance,9,29,542
fan-balance,-144,-175,1228
fan-balance,50,5,951
fan-balance,193,-128,1562
fan-balance,130,54,1085
fan-balance,-44,17,933
fan-balance,-7,41,886
fan-balance,-21,11,687
fan-balance,-101,-115,1169
fan-balance,52,3,900
fan-balance,121,21,1093
fan-balance,107,66,759
fan-balance,-17,68,826
fan-balance,11,68,908
fan-balance,9,60,728
fan-balance,-35,-195,1402
fan-balance,31,-152,1023
fan-balance,187,222,1298
fan-balance,80,89,1058
fan-balance,-13,115,1083
fan-balance,-33,-56,1177
fan-balance,9,-9,970
fan-balance,1,-125,1339
fan-balance,25,-42,859
fan-balance,82,148,943
fan-balance,83,121,628
fan-balance,0,52,1050
fan-balance,-183,193,1234
fan-balance,-5,-91,1154
fan-balance,11,-167,1371
fan-balance,42,-62,923
fan-balance,107,95,1060
fan-balance,197,85,732
fan-balance,-128,-23,1109
fan-balance,-29,-54,1158
fan-balance,1,-54,906
fan-balance,-7,-177,1251
fan-balance,78,0,914
fan-balance,103,-58,925
fan-balance,35,85,955
fan-balance,-11,27,1197
fan-balance,-17,-87,1220
fan-balance,11,-58,964
fan-balance,15,-166,1431
fan-balance,74,-789,1027
fan-balance,130,210,1189
fan-balance,17,23,718
fan-balance,-3,85,1238
fan-balance,-167,224,1132
fan-balance,-13,-76,1001
fan-balance,33,-115,1097
fan-balance,220,-246,1810
fan-balance,150,-7,1214
fan-balance,3,17,650
fan-balance,-35,52,1195
fan-balance,-128,-27,1457
fan-balance,-11,19,697
fan-balance,27,-109,1220
fan-balance,160,-167,1574
fan-balance,126,13,1095
fan-balance,-17,17,822
fan-balance,0,52,851
fan-balance,-121,83,1228
fan-balance,-50,-56,1125
fan-balance,21,-87,974
fan-balance,60,-78,962
fan-balance,250,191,957
fan-balance,95,125,757
fan-balance,-31,56,1271
fan-balance,-134,-46,1332
fan-balance,-41,-21,876
fan-balance,33,-37,1005
fan-balance,83,19,1056
fan-balance,167,48,656
fan-balance,42,136,660
fan-balance,-21,70,1072
fan-balance,-66,39,1025
fan-balance,-21,1,933
fan-balance,50,-46,888
fan-balance,326,300,1330
fan-balance,144,111,945
fan-balance,-15,60,1138
fan-balance,-3,56,1101
fan-balance,-74,87,958
fan-balance,-54,-111,1220
fan-balance,41,-42,861
fan-balance,283,-835,1888
fan-balance,197,154,1388
fan-balance,58,107,548
fan-balance,7,109,1041
fan-balance,-195,97,1046
fan-balance,-146,-134,1230
fan-balance,50,-52,978
fan-balance,437,-523,2189
fan-balance,205,111,1425
fan-balance,-62,11,1195
fan-balance,-21,35,910
fan-balance,-9,15,669
fan-balance,-31,-146,1261
fan-balance,80,33,943
fan-balance,369,-423,1947
fan-balance,74,115,738
fan-balance,7,89,716
fan-balance,5,70,933
fan-balance,7,42,871
fan-balance,-17,-150,1320
fan-balance,15,-591,1175
fan-balance,107,140,1064
fan-balance,68,60,623
fan-balance,7,103,1029
fan-balance,-46,-5,1175
fan-balance,-21,-58,1142
fan-balance,7,-164,1400
fan-balance,37,-25,777
fan-balance,95,64,931
fan-balance,78,95,794
fan-balance,-21,78,1222
fan-balance,-95,-101,1193
fan-balance,17,-62,919
fan-balance,37,-878,1582
fan-balance,111,23,1046
fan-balance,68,87,1041
fan-balance,39,54,644
fan-balance,-50,25,1167
fan-balance,-52,29,1230
fan-balance,1,-13,839
fan-balance,-3,-179,1320
fan-balance,58,-33,906
fan-balance,154,296,947
fan-balance,111,140,656
fan-balance,-11,115,1240
fan-balance,9,72,1027
fan-balance,17,-27,962
fan-balance,-9,-570,1353
fan-balance,144,263,783
fan-balance,99,97,679
fan-balance,52,58,794
fan-balance,-37,41,1341
fan-balance,-66,31,1384
fan-balance,-1,-58,1076
fan-balance,74,-11,878
fan-balance,37,41,1001
fan-balance,119,80,953
fan-balance,89,42,931
fan-balance,-27,33,1238
fan-balance,-13,-152,1308
fan-balance,33,-39,873
fan-balance,25,-140,1234
fan-balance,103,-753,1218
fan-balance,103,167,1197
fan-balance,25,56,839
fan-balance,-1,56,1115
fan-balance,-27,58,1279
fan-balance,0,-25,916
fan-balance,23,-68,945
fan-balance,54,13,1066
fan-balance,183,23,691
fan-balance,83,89,1166
fan-balance,-76,27,1347
fan-balance,-13,-82,1189
fan-balance,-52,-126,1253
fan-balance,85,17,814
fan-balance,130,66,1035
fan-balance,121,80,679
fan-balance,13,80,857
fan-balance,-76,17,1261
fan-balance,-119,31,1203
fan-balance,-21,-89,1230
fan-balance,44,-31,822
fan-balance,83,-93,835
fan-balance,101,138,966
fan-balance,33,72,1042
fan-balance,-17,62,1248
fan-balance,11,21,1044
fan-balance,31,-64,1148
fan-balance,50,-19,792
fan-balance,117,205,1031
fan-balance,107,154,730
fan-balance,-17,19,921
fan-balance,-13,80,1207
fan-balance,-60,-72,949
fan-balance,-3,-246,1421
fan-balance,72,35,869
fan-balance,83,33,1062
fan-balance,193,80,716
fan-balance,-37,54,941
fan-balance,-62,13,1167
fan-balance,-5,-17,1009
fan-balance,-3,-125,1261
fan-balance,41,-31,740
fan-balance,126,89,1068
fan-balance,125,78,681
fan-balance,-23,56,917
fan-balance,-72,7,1236
fan-balance,-70,-138,1173
fan-balance,-72,-152,1251
fan-balance,83,35,804
fan-balance,117,76,1031
fan-balance,142,123,681
fan-balance,-3,95,1005
fan-balance,-62,-19,1158
fan-balance,-31,-87,1097
fan-balance,44,-87,1060
fan-balance,66,31,935
fan-balance,85,66,1025
fan-balance,164,222,873
fan-balance,-15,83,1101
fan-balance,-70,-42,1169
fan-balance,13,-74,986
fan-balance,15,-179,1402
fan-balance,56,-39,894
fan-balance,83,134,886
fan-balance,50,83,656
fan-balance,-76,232,953
fan-balance,-56,60,1443
fan-balance,7,-72,966
fan-balance,46,-166,1296
fan-balance,136,-97,1064
fan-balance,164,76,1107
fan-balance,41,56,548
fan-balance,-5,56,996
fan-balance,-46,121,1050
fan-balance,9,21,781
fan-balance,3,-150,1326
fan-balance,37,-162,1115
fan-balance,238,115,658
fan-balance,83,138,533
fan-balance,-105,15,1492
fan-balance,-60,25,1273
fan-balance,7,25,484
fan-balance,68,-78,1199
fan-balance,89,33,1027
fan-balance,169,41,619
fan-balance,74,130,697
fan-balance,-91,15,1320
fan-balance,-115,-107,1433
fan-balance,-25,-7,867
fan-balance,48,-42,962
fan-balance,76,25,1021
fan-balance,251,-279,1246
fan-balance,93,64,996
fan-balance,-101,15,1490
fan-balance,-140,-128,1208
fan-balance,-128,-156,1232
fan-balance,62,-29,970
fan-balance,74,27,1039
fan-balance,205,130,695
fan-balance,31,80,791
fan-balance,-68,29,1279
fan-balance,-72,58,1119
fan-balance,-11,11,785
fan-balance,9,-113,1085
fan-balance,150,220,832
fan-balance,89,125,812
fan-balance,41,54,960
fan-balance,-29,52,1271
fan-balance,-37,27,1138
fan-balance,29,-87,1246
fan-balance,50,-21,833
fan-balance,97,-416,882
fan-balance,91,134,1007
fan-balance,-7,64,1242
fan-balance,-19,68,1224
fan-balance,-3,-31,927
fan-balance,21,-167,1337
fan-balance,46,-37,888
fan-balance,76,50,1007
fan-balance,89,87,927
fan-balance,9,62,1074
fan-balance,-15,27,1152
fan-balance,1,-117,1076
fan-balance,29,-166,1439
fan-balance,60,-37,792
fan-balance,56,-31,1052
fan-balance,162,167,957
fan-balance,5,76,978
fan-balance,-21,31,1152
fan-balance,0,-109,1173
fan-balance,-5,-99,1212
fan-balance,44,-39,867
fan-balance,87,-472,1212
fan-balance,80,142,988
fan-balance,-7,99,1251
fan-balance,50,113,724
fan-balance,25,-1,875
fan-balance,1,-230,1486
fan-balance,52,-324,927
fan-balance,218,132,927
fan-balance,87,111,736
fan-balance,-35,25,1031
fan-balance,-50,29,1177
fan-balance,-50,3,716
fan-balance,-3,-162,1335
fan-balance,87,31,931
fan-balance,207,-171,931
fan-balance,117,107,906
fan-balance,-35,23,964
fan-balance,-9,56,857
fan-balance,13,74,630
fan-balance,-23,-183,1318
fan-balance,56,-44,925
fan-balance,285,-447,1482
fan-balance,117,70,1072
fan-balance,-23,68,1226
fan-balance,-9,82,1101
fan-balance,-7,9,767
fan-balance,0,-167,1314
fan-balance,44,-820,1429
fan-balance,185,289,914
fan-balance,167,185,691
fan-balance,5,125,1181
fan-balance,-95,-44,1291
fan-balance,9,-66,966
fan-balance,-5,-162,1160
fan-balance,80,-13,937
fan-balance,91,99,1007
fan-balance,66,85,802
fan-balance,-27,35,1191
fan-balance,0,-121,1246
fan-balance,42,-66,1019
fan-balance,33,-179,1386
fan-balance,154,250,949
fan-balance,85,93,843
fan-balance,23,48,833
fan-balance,-1,85,1115
fan-balance,-1,46,1058
fan-balance,-1,-31,992
fan-balance,1,-132,1150
fan-balance,68,-708,1330
fan-balance,121,195,1173
fan-balance,41,72,839
fan-balance,21,138,1177
fan-balance,-91,-66,1400
fan-balance,15,-44,941
fan-balance,29,-105,1117
fan-balance,37,-58,962
fan-balance,64,82,962
fan-balance,31,62,830
fan-balance,0,109,1136
fan-balance,1,-126,1253
fan-balance,35,-111,1177
fan-balance,48,-164,923
fan-balance,58,101,910
fan-balance,89,82,802
fan-balance,15,50,951
fan-balance,50,101,767
fan-balance,-23,62,1527
fan-balance,19,-46,945
fan-balance,41,-13,746
fan-balance,85,-724,1302
fan-balance,199,160,1347
fan-balance,7,72,1052
fan-balance,-5,52,1078
fan-balance,3,-68,1080
fan-balance,-31,-72,1054
fan-balance,19,-115,1087
fan-balance,44,33,964
fan-balance,103,-52,1072
fan-balance,70,64,1001
fan-balance,0,56,1154
fan-balance,0,-111,1175
fan-balance,23,-132,1306
fan-balance,42,-54,792
fan-balance,78,128,927
fan-balance,82,115,785
fan-balance,-23,15,980
fan-balance,-226,187,1093
fan-balance,-91,25,1498
fan-balance,13,-126,1382
fan-balance,44,-15,759
fan-balance,99,7,945
fan-balance,166,87,716
fan-balance,-3,82,847
fan-balance,-17,46,1048
fan-balance,-101,-37,900
fan-balance,-76,-201,1386
fan-balance,72,29,951
fan-balance,314,-439,1787
fan-balance,152,115,726
fan-balance,25,95,732
fan-balance,3,89,1035
fan-balance,-154,-58,978
fan-balance,-162,-191,1298
fan-balance,66,23,1041
fan-balance,162,-91,689
fan-balance,156,89,1292
fan-balance,-83,17,1402
fan-balance,-35,23,988
fan-balance,21,56,527
fan-balance,-123,-183,1324
fan-balance,54,-31,951
fan-balance,212,-273,1613
fan-balance,103,72,1123
fan-balance,-39,9,972
fan-balance,-115,125,828
fan-balance,-33,23,939
fan-balance,-19,-212,1470
fan-balance,101,-1333,1507
fan-balance,167,273,1294
fan-balance,62,72,730
fan-balance,3,91,1082
fan-balance,-29,42,1220
fan-balance,3,-109,1068
fan-balance,0,-150,1351
fan-balance,37,-56,1001
fan-balance,64,91,958
fan-balance,46,72,724
fan-balance,-1,101,1203
fan-balance,-87,-121,1267
fan-balance,29,-46,955
fan-balance,27,-123,1158
fan-balance,101,-712,1146
fan-balance,128,138,1136
fan-balance,48,52,626
fan-balance,0,74,1072
fan-balance,-19,130,888
fan-balance,13,-27,1021
fan-balance,3,-156,1367
fan-balance,107,-1410,1439
fan-balance,154,263,1285
fan-balance,7,7,699
fan-balance,3,72,1085
fan-balance,-17,82,1332
fan-balance,1,-37,917
fan-balance,29,-97,1003
fan-balance,27,15,1027
fan-balance,119,76,962
fan-balance,23,27,1023
fan-balance,-41,35,1261
fan-balance,-3,-125,1281
fan-balance,35,-68,1019
fan-balance,39,-44,935
fan-balance,33,-54,998
fan-balance,70,72,982
fan-balance,11,62,962
fan-balance,-1,76,1134
fan-balance,-44,-126,1287
fan-balance,27,-48,994
fan-balance,35,-70,1029
fan-balance,25,-404,1154
fan-balance,70,113,1070
fan-balance,15,33,832
fan-balance,-1,60,1015
fan-balance,-29,37,1117
fan-balance,11,-128,1320
fan-balance,35,-44,890
fan-balance,21,-56,908
fan-balance,70,-185,1023
fan-balance,39,93,966
fan-balance,-1,107,1183
fan-balance,0,-105,1261
fan-balance,41,-101,1201
fan-balance,39,-251,910
fan-balance,78,78,898
fan-balance,101,105,843
fan-balance,3,54,958
fan-balance,-29,33,1070
fan-balance,-33,-1,1154
fan-balance,0,-152,1382
fan-balance,42,-23,869
fan-balance,56,-60,1050
fan-balance,216,-142,957
fan-balance,-42,29,1044
fan-balance,-64,9,1281
fan-balance,-13,-121,1166
fan-balance,-31,-207,1296
fan-balance,87,11,826
fan-balance,87,-107,1128
fan-balance,107,132,937
fan-balance,0,97,1126
fan-balance,-15,37,1162
fan-balance,0,-101,1181
fan-balance,21,-152,1369
fan-balance,52,-19,769
fan-balance,115,-166,931
fan-balance,66,101,921
fan-balance,-17,25,1205
fan-balance,-41,166,951
fan-balance,-1,-7,1013
fan-balance,5,-185,1496
fan-balance,54,-156,994
fan-balance,240,119,693
fan-balance,99,76,1207
fan-balance,-72,21,1332
fan-balance,-50,29,1099
fan-balance,-11,3,730
fan-balance,25,-91,1152
fan-balance,97,50,941
fan-balance,222,-207,1044
fan-balance,119,91,927
fan-balance,-103,7,1513
fan-balance,-91,3,1433
fan-balance,-1,21,576
fan-balance,60,-82,1117
fan-balance,72,5,941
fan-balance,292,-236,1781
fan-balance,138,89,1208
fan-balance,-60,31,1232
fan-balance,-31,15,1042
fan-balance,13,25,570
fan-balance,41,-130,1214
fan-balance,41,17,1035
fan-balance,191,115,1142
fan-balance,66,64,898
fan-balance,-37,35,1257
fan-balance,1,72,1099
fan-balance,39,1,847
fan-balance,54,-17,902
fan-balance,35,-580,816
fan-balance,162,238,1187
fan-balance,7,31,785
fan-balance,-11,95,1216
fan-balance,-70,179,1330
fan-balance,0,-39,804
fan-balance,62,-17,988
fan-balance,89,-39,1175
fan-balance,156,52,878
fan-balance,80,142,621
fan-balance,-82,35,1302
fan-balance,-191,160,1158
fan-balance,-42,-64,970
fan-balance,15,-126,1125
fan-balance,128,-99,1355
fan-balance,150,-19,824
fan-balance,35,68,550
fan-balance,31,85,857
fan-balance,-9,13,638
fan-balance,-105,-91,1042
fan-balance,31,-29,1015
fan-balance,85,33,966
fan-balance,167,-50,730
fan-balance,52,105,822
fan-balance,-82,15,1330
fan-balance,-66,-166,1353
fan-balance,-35,-25,925
fan-balance,58,-23,873
fan-balance,68,31,1023
fan-balance,183,44,693
fan-balance,-15,62,937
fan-balance,-66,7,1205
fan-balance,-78,-19,1169
fan-balance,-5,0,982
fan-balance,19,-60,939
fan-balance,72,-41,990
fan-balance,111,167,876
fan-balance,52,95,955
fan-balance,-85,-76,1199
fan-balance,21,-41,876
fan-balance,11,-142,1246
fan-balance,23,-68,976
fan-balance,89,50,910
fan-balance,64,97,769
fan-balance,1,37,978
fan-balance,-5,66,1171
fan-balance,-7,-27,1173
fan-balance,41,-132,1300
fan-balance,64,-285,548
fan-balance,187,128,1001
fan-balance,68,80,1017
fan-balance,-27,41,1224
fan-balance,-27,41,1162
fan-balance,7,-39,898
fan-balance,-13,-142,1201
fan-balance,41,-54,947
fan-balance,60,52,1025
fan-balance,132,210,849
fan-balance,0,119,1140
fan-balance,-39,-82,1210
fan-balance,31,-44,927
fan-balance,29,-105,1173
fan-balance,31,-335,986
fan-balance,60,62,906
fan-balance,54,74,705
fan-balance,-46,228,863
fan-balance,-62,76,1320
fan-balance,-13,7,1136
fan-balance,31,-164,1302
fan-balance,85,-50,767
fan-balance,208,9,826
fan-balance,78,125,742
fan-balance,-85,9,1273
fan-balance,-230,95,1324
fan-balance,-76,3,851
fan-balance,0,-191,1357
fan-balance,99,-46,1027
